사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
201609,경의선,홍대입구,3,1,417,103,915,648,1304,2607,1612,4820,1168,4530,1150,3361,1059,3204,1347,4596,1571,4373,1725,4062,2187,3988,2580,4589,3545,4951,4621,6473,3833,5044,3747,2979,5021,2767,6049,2151,2986,1697,174,467,0,8,0,0,0,0,20161008
201609,경의선,가좌,2,0,2422,254,6793,2976,17007,3602,18946,6819,9746,6590,7840,5392,6729,5140,7205,5968,6828,6583,6249,7007,6405,7565,7467,8517,7608,9404,7387,11947,5136,12319,3536,7486,3227,6064,2479,5362,1118,4279,30,925,1,13,0,0,0,0,20161008
201609,경의선,디지털미디어시티,0,0,1112,231,2436,1120,7935,2168,6800,5020,4283,4141,3712,2865,3236,2552,3475,2747,3521,2883,3465,2936,3546,3210,4150,3788,5046,4831,5491,6656,3645,6477,2807,4130,2489,3568,2483,4082,1337,2560,95,580,3,7,0,0,0,0,20161008
201609,경의선,수색,3,0,1124,195,1849,1697,3908,4231,4428,15540,3417,7084,2587,3567,2685,2746,2726,3193,2950,3544,2981,3357,3246,3109,3390,3891,4807,3955,11366,3752,5690,3489,3559,2414,3172,1576,2175,2020,947,1292,44,220,0,1,0,0,0,0,20161008
201609,경의선,화전,0,0,594,342,1090,1172,3160,1478,4598,11039,3471,11113,2996,10137,3382,3984,4321,5080,4168,5917,5535,3825,6283,2518,9616,3447,9289,3942,9115,4199,5474,3658,3792,3098,3463,2335,3894,3122,2745,2193,196,817,0,2,0,0,0,0,20161008
201609,경의선,강매,0,0,1553,358,5208,889,15539,1220,14048,2537,6360,1137,4489,1163,3745,1284,3492,1820,2946,1966,2305,2418,2334,2872,2629,3886,2802,4802,2867,6940,1494,8256,1155,6365,741,4894,478,5416,242,3376,9,1347,0,3,0,0,0,0,20161008
201609,경의선,행신,2,1,3433,909,11505,4181,43071,5880,31434,9950,16539,6770,12194,4879,11672,5092,10584,7187,11316,8048,8536,7793,7732,9455,8238,12002,11063,16740,12381,27383,6185,27595,6636,17474,6704,14509,5016,16145,2421,9616,178,4394,0,16,0,0,0,0,20161008
201609,경의선,능곡,0,0,2637,358,6138,2061,17399,3144,16118,5137,9341,4015,6903,3508,6238,3799,5677,3872,5680,4310,4770,4815,4955,5278,5215,6389,5381,8380,5563,11752,3885,9917,3050,7499,2817,6266,1756,6361,837,4350,68,2625,1,28,0,0,0,0,20161008
201609,경의선,곡산,0,0,284,160,583,616,1883,1217,1615,2251,902,1006,795,653,816,741,808,686,822,737,1023,767,963,799,1156,956,1478,1141,2010,1483,898,1256,456,807,386,717,265,627,126,605,9,142,0,0,0,0,0,0,20161008
201610,7호선,면목,19,0,12703,1200,24334,6394,66572,10439,82954,36475,43770,23045,26136,16389,23106,14627,24311,18435,23372,20688,21348,19756,22919,24386,26534,32427,27544,39744,24525,52795,21177,56262,14624,35512,12817,32550,11533,31600,4662,20779,727,6925,0,1,0,0,0,0,20161108
201610,7호선,사가정,2,0,10293,1728,21426,7528,58130,12532,72704,26506,42644,16764,28089,14713,24893,15336,25434,17010,25191,19121,21929,20155,21267,24763,23070,29632,26651,36391,27672,53445,21331,56751,15623,35339,13929,32545,11649,31359,6107,18704,930,6402,0,0,0,0,0,0,20161108
201610,7호선,용마산,7,0,4991,634,10469,2417,29730,3712,36895,9832,19123,6635,11009,6251,9747,6018,9796,6262,8970,7925,7803,7564,8198,9633,8906,11270,9118,13835,8900,18934,5848,21499,4009,13908,3398,13285,2481,14112,1240,8682,194,3037,0,1,0,0,0,0,20161108
201610,7호선,중곡,0,0,5779,733,12834,5397,37134,12719,50696,22902,30423,12743,18604,11004,17378,11299,17088,10899,17714,12008,15284,12900,14746,15555,19678,17508,19821,21589,17654,30792,13001,30873,8179,20345,7169,18536,6063,18724,2360,12915,320,3594,0,0,0,0,0,0,20161108
201610,7호선,군자(능동),46,1,8570,932,15372,7510,39109,10025,60107,28135,37892,18505,22504,12219,20328,10872,20558,11148,21610,13145,20017,14390,19792,16581,22407,19315,27781,24378,35327,34814,25846,34554,19498,21542,19555,20005,16373,19565,8399,13020,1408,3854,2,38,0,0,0,0,20161108
201610,7호선,어린이대공원(세종대),5,0,4279,739,8633,8455,21159,17557,34856,74010,23796,53522,16458,55654,20842,41132,26518,35747,31009,41694,35001,33805,39414,26492,45693,24064,56948,25391,54818,31425,33634,27496,26768,17779,31115,16340,28249,16829,16322,11231,2860,3776,0,0,0,0,0,0,20161108
201610,7호선,건대입구,35,1,4562,643,6130,8318,15672,24155,23302,68514,18895,40933,15879,30861,18186,28979,25133,31410,25635,34240,28578,32654,31948,29911,37397,31952,45393,39623,49712,56105,39239,48164,42842,25523,40001,20905,34959,17839,18912,10655,3128,5715,1,433,0,0,0,0,20161108
201610,7호선,뚝섬유원지,8,0,5844,613,10122,5086,25841,8052,34504,18434,24130,13021,15102,11469,13613,14725,14800,14594,16509,16140,16679,16593,17474,17315,18623,19268,19316,23412,17772,30119,14163,27861,13124,18449,13808,16971,11680,16632,6228,9447,750,2457,0,13,0,0,0,0,20161108
201610,7호선,청담,33,0,4096,3938,8811,25422,15655,68424,21587,177547,18223,117136,17596,44973,19984,31932,23989,27887,25220,29214,27555,29356,36025,25952,42467,27121,55287,29823,110361,30846,81700,24611,47293,15519,42881,13793,34671,12184,11887,8513,1449,4772,0,0,0,0,0,0,20161108
201610,7호선,강남구청,5,0,1915,1502,4782,13192,8967,32991,12447,108014,10954,88165,11026,39250,13385,25513,16133,23880,20048,24703,23378,21803,28057,20635,29450,21372,38152,21764,82191,22493,54735,18004,36605,10791,34933,8554,27760,7283,11599,5349,1706,2258,0,0,0,0,0,0,20161108
201610,7호선,학동,0,0,3691,1580,6236,20269,10141,53055,14622,193746,13754,134518,13149,52998,16110,38839,21097,32025,27540,32841,32123,28512,37215,25409,39519,24541,54117,24039,145717,26150,89798,19086,48197,12357,46139,9618,36351,8021,14710,6905,2245,2053,0,1,0,0,0,0,20161108
201610,7호선,논현,35,0,4603,1285,7397,17817,13355,51128,21324,124713,18323,97500,14907,39536,16475,27257,19843,26284,22472,28686,24792,26015,28466,24790,32746,27529,44470,30743,93049,41916,66944,32376,45098,19308,49001,15447,44936,11872,24247,8463,4356,2996,0,0,0,0,0,0,20161108
201610,7호선,반포,2,0,1275,637,3730,7112,10045,13846,14628,25650,10059,19083,7413,10376,7272,9894,8520,11623,9677,11239,9953,9228,11141,9012,14655,10341,18082,11438,20527,13226,16079,10594,12157,6532,11715,5472,11924,5414,3793,3426,529,1021,0,0,0,0,0,0,20161108
201610,7호선,고속터미널,36,0,1973,2671,4469,24194,12632,41639,23842,68504,29298,52101,31513,39155,34380,37165,37637,34700,39165,37942,39153,37041,43986,33441,48624,33721,60588,35924,70641,39793,55643,29427,58166,16315,55257,13065,42831,8670,19178,5532,1696,1373,0,4,0,0,0,0,20161108
201610,7호선,내방,6,0,2636,1606,8764,11336,21133,24940,31851,87529,22889,46693,17410,21782,17650,16169,18121,16821,19946,19320,20087,18311,21637,18888,25190,19339,33173,23320,66821,30795,34654,25937,22087,16776,23132,14277,17374,13017,7195,8666,1001,4474,2,346,0,0,0,0,20161108
201610,7호선,이수,43,1,6169,1366,11389,10710,31018,17041,49158,47000,32345,34131,22999,23948,22603,20838,24851,22166,28211,24392,26887,25150,27042,27383,28988,30496,33889,38094,45171,55852,29581,48892,27725,29361,30099,25364,28396,22314,16402,14058,2753,4674,2,83,0,0,0,0,20161108
201610,7호선,남성,0,0,6346,691,14312,5095,42668,8794,59747,18975,33205,15650,21531,13031,18148,12159,18582,12890,19151,14801,15951,15116,15689,17839,16337,21262,17798,25790,19778,37232,12481,35493,10152,24108,10285,21801,7986,20649,3558,13311,655,4363,0,3,0,0,0,0,20161108
201610,7호선,숭실대입구(살피재),1,0,6883,982,15044,5475,48464,11344,62997,45139,35255,29978,23282,37603,22690,26930,22955,21705,25329,25465,25479,23717,25212,23178,33445,26313,36049,30948,33311,47592,22611,45675,20103,29346,23687,27545,21188,26706,12018,19720,1961,5098,1,0,0,0,0,0,20161108
201610,7호선,상도,0,0,5159,1580,12529,6211,37305,9301,46499,28233,28464,20126,19174,21022,17832,15287,18335,15740,19128,15927,17329,16461,17715,16354,20091,19245,22558,22776,24275,34066,14188,31282,12060,20614,14470,19216,11639,18871,6740,14155,1185,3855,0,0,0,0,0,0,20161108
201610,7호선,장승배기,21,0,8000,1023,13479,4697,37292,10264,49024,21291,29370,15797,19416,12992,18022,12642,18425,13913,18255,15411,16986,15590,16137,17827,16807,21078,17901,24906,20227,35883,12423,31627,9820,22556,9443,20291,8411,19891,3721,12325,690,4268,0,0,0,0,0,0,20161108
201610,7호선,신대방삼거리,23,1,11782,1248,19568,6094,56488,16385,80032,35550,42932,23431,26639,17410,24541,15615,26512,16443,24506,19343,22521,20407,21370,23814,24031,27285,24716,33806,31431,52937,21534,51179,15623,33374,13887,32374,11787,29427,5774,18986,791,6126,0,26,0,0,0,0,20161108
201610,7호선,보라매,6,0,6084,1695,7750,7794,21621,20198,33050,39666,18479,24715,13390,11728,13631,11532,13583,13695,14736,13158,14060,11795,15878,12695,21509,14079,19921,17331,33622,25908,18133,23391,12465,15063,11752,13671,9208,13405,3832,8953,539,2989,0,87,0,0,0,0,20161108
201610,7호선,신풍,71,1,11539,1843,16237,7914,39085,12070,50203,22120,31109,15423,18774,13943,16580,13535,17820,13377,17998,14233,15555,14604,16528,17071,18512,19415,19528,25984,23324,36446,13894,32802,10305,21099,9046,21558,7151,20342,3617,11725,516,3902,1,660,0,0,0,0,20161108
201610,7호선,대림(구로구청),41,0,11867,1323,9442,4405,20904,8210,29312,23172,21319,20066,15480,18739,15549,21958,18782,19994,20719,19576,20479,18899,21809,19535,23989,19928,25821,26710,27511,33704,20051,25653,16458,17272,14247,18689,10934,18793,5646,8499,630,1811,0,0,0,0,0,0,20161108
201610,7호선,남구로,66,3,18292,2388,18287,7464,39725,27686,43776,107853,29288,43443,19530,21514,17666,17648,18616,17164,18532,18667,17691,18895,18609,20073,21154,23559,30783,35088,73715,40579,45005,31633,26297,21710,20305,23114,14244,23476,6247,11370,863,3191,1,1,0,0,0,0,20161108
201610,7호선,가산디지털단지,975,3,7333,4276,9287,23983,21241,116605,23669,397301,19774,186156,20369,57601,23612,43328,30285,43008,38674,44213,40998,43683,50795,39514,60573,39735,121893,39410,298904,40281,166363,34165,98371,17990,95128,14201,51365,12516,21098,8680,2570,2961,2,2,0,0,0,0,20161108
201610,7호선,철산,11,0,13131,3749,32193,9674,100565,18175,109847,35212,58435,29422,39691,23109,36241,24574,37008,27908,36360,31106,32117,33136,31977,36532,34825,44231,40459,59190,43954,92047,29454,101280,24343,57661,24840,49027,22951,48330,10814,32704,1626,10249,0,0,0,1,0,0,20161108
201608,2호선,아현,17,2,5255,1437,11429,13161,25627,12947,34864,20510,22249,13051,16321,10650,15278,9366,16481,10665,16725,11961,14345,12023,15399,13342,19716,15550,23097,18943,21335,25835,13091,23941,9077,16904,7756,16148,5553,15914,2697,11295,415,3339,1,15,0,0,0,0,20160908
201608,2호선,충정로,26,0,4169,1341,8603,6876,20146,26381,25877,70291,18202,39478,14468,14836,15656,12485,14947,12670,15844,14468,14706,13686,15776,13958,17682,15100,23473,18161,61193,25835,25363,21879,15131,15223,13702,15344,10907,14498,4532,10035,719,3314,1,55,0,0,0,0,20160908
201608,2호선,용답,5,1,2577,228,3692,1435,9563,1370,14241,2734,6298,2260,4108,1926,3500,2303,3860,2412,4087,2700,3309,2962,3122,3615,3367,4879,3741,5659,3405,9631,2315,8369,1570,5209,1221,6092,939,5783,461,3825,80,1113,2,3,0,0,0,0,20160908
201608,2호선,신답,0,0,1092,133,1763,608,5678,747,8076,1641,3091,1156,1973,1339,1856,1452,1897,1534,1914,1820,1718,1918,1794,2289,1798,3120,2098,2971,1841,6365,1307,5880,673,3169,509,3444,404,2992,175,1949,24,519,0,0,0,0,0,0,20160908
201608,2호선,신설동,50,6,1290,192,1511,1742,2919,6195,4614,15106,4102,10348,5105,7671,6873,7369,7193,7372,8004,8071,8439,6937,9063,6360,9348,5667,11215,6335,15362,6164,7601,4663,4786,2849,4909,2507,3424,2542,978,2063,117,573,2,111,0,0,0,0,20160908
201608,2호선,도림천,1,0,333,322,1163,726,2573,5665,2680,5255,1770,1648,1577,1401,1305,1203,1791,1520,1504,1123,1974,1367,2101,1365,2380,1558,2215,1760,3601,2541,1734,2260,1303,1522,891,1402,524,1289,232,950,20,304,0,13,0,0,0,0,20160908
201608,2호선,양천구청,41,1,5131,1038,12474,2480,32130,5744,27928,10792,17460,6956,12336,5879,11182,6426,11341,6946,10334,8197,8835,8499,8554,9528,9335,12193,10658,15633,10252,23570,5502,26011,3730,17289,3082,15567,2887,16113,1177,12490,171,4311,0,84,0,0,0,0,20160908
201608,2호선,신정네거리,36,0,12745,1077,17752,3868,50431,5263,46022,11529,25832,9036,18104,8034,16002,8941,16104,10255,15143,11743,13166,12561,12739,15564,13473,19377,14101,26252,14882,40650,10325,40798,7074,25370,5990,24608,4566,23358,2144,16093,349,4747,5,271,0,1,0,0,20160908
201608,2호선,용두,3,1,983,215,1624,1251,4966,2573,7573,6427,3763,3816,3613,3275,3619,3542,4111,3435,4196,3959,4208,3989,4415,4384,4565,4580,4883,5054,6386,7000,3635,6281,2397,3618,1959,3487,1520,2788,656,2065,119,545,0,12,0,0,0,0,20160908
201608,3호선,지축,0,0,430,66,2187,1082,5753,1785,6425,2062,4031,2032,2539,1848,2147,1836,2547,1665,2209,1682,1812,1904,2207,2455,2411,2873,2482,3227,2632,4902,1288,4599,687,3222,414,2590,157,2072,99,1126,17,159,0,0,0,0,0,0,20160908
201608,3호선,구파발,57,1,8669,2078,30600,20082,84370,17495,76377,23389,42046,19277,28635,17305,24500,13926,24112,14174,23654,15027,20839,15639,21207,17046,28223,22365,33990,26302,26047,43613,16406,48989,10208,31711,7874,30733,5496,30212,2711,22364,430,6777,0,424,0,0,0,0,20160908
201608,3호선,연신내,226,23,29815,1850,59986,14748,158511,28699,179499,41052,99963,44193,68699,40348,63826,38552,68234,41019,64310,47609,56676,49128,57091,59924,65215,72434,65067,87231,62872,135695,47158,150809,36624,95704,33118,84920,29253,81809,14842,56991,2142,19583,0,15,0,0,0,0,20160908
201608,3호선,불광,17,0,11930,1288,24139,7580,67188,11431,74909,35117,41544,37419,29838,29220,27493,28782,28329,33500,31002,35995,28912,34869,29373,34497,33786,40490,36893,44350,40341,65991,26175,67598,20183,40790,17359,35853,14368,33077,5743,21681,846,6695,0,1,0,0,0,0,20160908
201608,3호선,녹번,83,2,9667,849,22034,5398,57778,7596,64879,18916,36354,12141,24424,9687,20778,9353,19551,10469,17976,12157,16294,13057,14968,15359,15833,19792,18142,23974,20945,37619,11757,42745,8192,27662,6976,25365,5119,25349,2431,15941,249,4111,0,0,0,0,0,0,20160908
201608,3호선,홍제,66,6,11624,1496,27347,8510,72023,13600,82597,29824,50082,22973,36425,19532,33328,19019,33357,21353,31574,23346,28376,25219,27457,29319,29013,35138,30958,40698,33618,59970,20950,62470,15609,39532,11941,36307,8694,36160,3923,22495,521,6069,0,0,0,0,0,0,20160908
201608,3호선,무악재,19,3,2223,207,6277,1917,17225,2916,19004,5819,11675,4340,8208,3592,6965,3738,6564,3820,6320,4410,5484,5055,4919,5849,5033,7560,5928,8691,7247,13368,4313,14579,2933,9974,2711,9201,1669,9118,704,5987,111,1886,0,1,0,0,0,0,20160908
201608,3호선,독립문,212,15,5771,718,6487,5335,16306,14599,21215,18661,15308,14838,12517,13738,12934,11799,15706,11662,14414,13343,13984,12484,15949,12781,16754,13262,17097,15623,17612,17905,10169,16132,6763,10700,5881,9751,4361,9293,1559,6424,198,3184,1,980,0,0,0,0,20160908
201608,3호선,경복궁,58,1,2811,1882,7162,16106,16645,50389,25563,124922,24193,68591,21107,50679,26961,50027,33010,45646,39670,46147,43845,40957,49921,37082,55295,34417,63894,36984,112255,42539,53651,34960,40929,17864,44635,14093,32646,13326,11512,8269,1515,2351,1,41,2,2,0,0,20160908
201608,3호선,안국,28,2,2024,1968,4022,22189,7594,110879,12292,113004,12383,80657,17665,62153,24123,60675,32863,54314,38890,53483,47070,49989,56609,41179,67129,37720,84148,35435,138765,35376,68081,21896,49095,11050,51633,8015,33639,7474,10029,4718,1092,1499,3,0,0,0,0,0,20160908
201608,3호선,종로3가,17,6,843,588,1353,4718,1851,12350,2750,42624,4787,41114,6912,30048,8839,23908,9976,24176,11282,28047,13733,24669,16931,19390,22844,17008,26635,15748,39310,16630,35672,11479,16838,6093,14499,5098,10395,4279,4625,3008,660,1028,3,17,0,0,0,0,20160908
201608,3호선,을지로3가,5,0,680,847,1072,8156,1754,33453,3607,77454,6040,36688,7823,19025,9244,16030,9898,14280,12221,14465,14010,12670,15435,12449,16304,11958,24296,11624,58146,12562,35495,7951,18978,3940,15988,3421,11095,2739,5244,2060,820,668,1,7,0,0,0,0,20160908
201608,3호선,충무로,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,0,2,0,5,0,2,0,6,0,1,0,1,0,3,0,5,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,20160908
201608,3호선,동대입구,37,3,1543,1223,3636,7939,7365,19272,9119,67773,8366,29440,7702,21365,9794,26766,12756,18749,15249,18125,14266,16803,15973,13255,18956,13123,27008,15185,53748,17553,27251,13938,17481,8259,25880,7273,16685,6464,6030,4413,767,1416,2,140,0,0,0,0,20160908
201608,3호선,약수,92,1,6913,1314,12503,7520,32045,16264,44946,38256,31080,23834,21695,18341,20685,17024,22891,17057,23082,18248,21109,18049,21961,20333,23446,23984,26732,28611,37246,40330,25332,33995,18490,22975,17693,21806,13464,20800,6504,13598,882,5021,1,647,0,0,0,0,20160908
201608,3호선,금호,14,2,4633,927,10547,8060,25912,5170,35864,8413,21651,7333,14401,6431,12342,6827,11840,7611,11019,8531,9820,9213,9553,11415,11328,13360,13993,16533,12225,24462,8497,22130,6206,15618,5286,14740,3667,14307,1715,8361,288,2303,0,0,0,0,0,0,20160908
201608,3호선,옥수,145,3,3390,1164,10645,6727,28563,9035,37230,18141,25452,12907,17697,9692,16469,10159,15396,11794,16165,13658,14371,14651,14551,16765,15430,19755,18935,23114,20165,34065,14506,33041,9864,22186,8999,20833,7224,20684,3443,11692,545,3002,0,1,0,0,0,0,20160908
201608,3호선,압구정,43,0,3779,2093,10268,24916,19899,55472,29345,168635,22295,175954,28281,83922,36233,72900,43271,59393,49904,65817,56764,60713,67875,54869,75720,54750,89306,59318,141581,72416,123391,54784,97012,25555,71046,18180,59973,15996,20128,9131,2343,3400,2,380,0,1,1,0,20160908
201608,3호선,신사,70,7,5592,1469,8581,18105,15764,44003,22121,122110,19025,132258,19796,73631,25538,57939,31238,59307,37770,64028,44791,59867,55345,55683,62764,56810,78559,60134,139430,83450,111599,66984,76235,31351,82009,20377,79484,17366,35657,12589,4018,4808,0,7,0,0,0,0,20160908
201608,3호선,잠원,5,1,1528,784,6128,4569,17055,8031,20781,10667,12927,8260,9049,5688,8952,5968,8792,7064,8864,8048,7996,7394,8711,8024,9522,9150,11503,10870,11266,16157,8443,14727,5519,9420,4650,9079,4117,11063,1546,5738,169,1574,0,0,0,0,0,0,20160908
201608,안산선,산본,573,2,10160,2082,26822,7508,63619,17160,53932,32799,31950,27396,25783,20486,25015,23519,26375,26870,25509,29288,23844,27805,25816,29344,30523,31942,33023,42186,37424,61998,28540,67897,23514,43977,22647,34688,21870,29594,9220,20282,2138,9901,8,827,0,0,0,0,20160908
201608,안산선,대야미,18,0,2121,1297,6394,3909,13445,5492,13758,8412,8692,5127,6399,3479,5954,3682,5794,4004,5617,3835,4975,4053,4762,4754,5612,6384,7534,7456,10143,10381,6321,9236,4263,7670,4084,7219,2656,7022,1134,4362,378,1880,0,0,0,0,0,0,20160908
201608,안산선,반월,8,0,3532,1815,9527,4381,19514,5752,19152,6522,12518,4551,9549,4131,8130,4408,8187,4582,7452,5157,6337,5824,6068,6268,6881,9013,8294,10950,10345,14674,6738,14068,4373,10882,3378,10349,2246,10766,1141,5994,321,2739,0,1,0,0,0,0,20160908
201608,안산선,상록수,385,4,15913,3924,40188,11340,95608,16874,81358,25084,48298,21250,36060,16489,32506,15423,31528,17091,28430,19606,24138,21300,24290,25309,26575,31546,31425,41980,31134,69411,21748,74327,17361,55522,14600,51654,11109,45555,5844,28380,1500,14883,0,2,0,0,0,0,20160908
201608,안산선,한대앞,218,3,6605,1106,17718,4824,32948,8528,27314,19331,17979,13108,14775,8439,13405,7986,13646,9220,13284,10016,11480,10113,11474,11953,13077,13364,17708,19195,19828,28007,11365,28498,9417,20278,8577,17499,6708,16447,2691,10530,594,5363,1,14,0,0,0,0,20160908
201608,안산선,중앙,339,10,8054,889,24259,7473,51217,15082,37779,33109,23264,34287,21754,21610,22730,21548,26304,24362,25251,27957,24437,24729,26400,26766,31873,28810,34618,38757,36596,54519,28282,54838,26545,38889,27424,31455,25228,26893,10479,19652,2364,10476,1,67,0,0,0,0,20160908
201608,안산선,고잔,391,2,5127,720,14823,6111,29337,15025,21873,27532,15653,16103,14329,12540,14125,11802,13371,10375,13094,12004,12794,11121,13494,10625,14659,11779,19793,14197,23507,20525,12440,21304,9564,15198,8602,12507,6472,12621,2475,11767,535,6427,2,113,0,0,0,0,20160908
201608,안산선,초지,259,2,2316,240,6138,4448,13188,12295,10797,12644,7423,6081,6027,4660,5740,3214,5982,3224,5195,4120,4826,3926,5531,3696,6664,4592,9926,5808,10167,8488,6285,9167,3880,6475,2874,4835,1520,5215,532,3821,73,1289,0,41,0,0,0,0,20160908
201608,안산선,안산,1687,6,14563,574,21059,20490,35620,58053,36721,42227,34100,19699,28120,18025,26549,18166,26690,20503,25183,19732,24326,21190,25174,21683,27386,27463,47553,31983,60029,39229,38696,38273,33712,33160,23034,28070,9357,22220,3138,12426,534,5286,1,362,0,0,0,0,20160908
201608,안산선,신길온천,25,0,1605,82,4143,2024,7473,5074,6584,2867,3629,1362,2642,1163,2219,1225,2181,1387,2081,1317,1808,1564,1750,1752,2149,2757,3408,3359,4102,4044,2335,4260,1990,3662,1122,3226,596,3213,271,2379,45,1145,0,66,0,0,0,0,20160908
201608,안산선,정왕,214,0,5242,357,10301,11620,19844,30581,17428,26682,13944,14165,11979,9417,11856,10090,11735,10117,11999,11319,10887,10011,12256,10783,15911,11988,21463,17089,28117,18560,15803,18482,12931,16281,11279,14164,5800,14001,2530,10485,356,5477,7,621,0,0,0,0,20160908
201608,안산선,오이도,219,5,4603,211,13790,8952,26280,17362,22726,15327,15693,7904,13333,7967,12972,10324,14163,10229,14099,11664,13306,11373,14467,13742,15523,14091,21671,17804,21328,19846,13385,19350,9533,17191,7558,15603,6721,15422,2110,11894,126,6267,2,608,0,0,0,0,20160908
201608,안산선,수리산,18,1,3589,620,9921,2077,23762,3254,20326,6113,11541,3880,8117,3968,7854,3801,7062,3095,6108,3595,4908,3642,4936,4516,5306,5365,5661,7338,6022,10835,3694,11497,2796,8752,2174,7807,1555,7027,744,5245,230,1877,0,0,0,0,0,0,20160908
201608,일산선,원흥,94,2,3922,409,11479,5996,27908,4363,29846,4870,16132,3605,11139,3463,9207,3552,9190,4421,7995,5203,6733,5680,6885,7071,8588,8326,10006,11194,8607,16478,5145,20689,3316,14510,2694,13209,1980,13161,931,8058,188,3202,6,102,0,0,0,0,20160908
201608,일산선,지축,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20160908
201608,일산선,삼송,706,6,7015,1366,20408,10989,52364,10715,51900,22393,31630,10759,24143,9932,20806,10767,20374,12134,19512,13539,16591,14292,15682,18205,18433,22329,24213,25221,21872,37639,13512,41328,8201,28991,6624,28164,4838,25689,2165,15056,383,4668,3,219,0,0,0,0,20160908
201608,일산선,원당,271,0,10139,1276,22417,7498,52861,10449,52138,14247,29468,10874,22431,10093,19713,11059,19402,12016,18253,12187,15871,14297,14730,15722,15145,21390,17066,25891,17986,35073,11833,40725,8556,29963,6817,24375,4692,25338,1715,15190,255,4503,0,0,0,0,0,0,20160908
201608,일산선,화정,105,2,12397,1863,27492,9233,62875,15350,60915,35290,39402,28522,32542,23946,31477,27337,32250,28232,33696,28187,31663,31101,32200,37825,32830,40133,33742,49453,36461,61899,23578,65865,21136,44188,21721,35076,21005,32610,8218,21151,1332,5356,0,0,0,0,0,0,20160908
201608,일산선,대곡,17,1,775,408,2541,1537,5950,2001,5299,2562,2863,1607,2266,1253,1991,1335,2066,1481,2072,1383,1854,1423,1823,1583,1987,1964,2669,2238,4310,3544,2619,3247,1510,1909,1411,1648,1060,1595,510,1370,69,719,0,0,0,0,0,0,20160908
201608,일산선,백석,74,0,4514,2494,12510,7718,25389,13830,24729,29836,18225,18986,17341,17506,17683,16708,18975,18778,19273,18355,19606,19009,21842,19260,23109,21007,25694,22726,30739,27366,20840,30988,16047,19696,16702,14584,12116,12961,4317,9499,668,3319,0,0,0,0,0,0,20160908
201608,일산선,마두,21,2,3362,2002,11129,5376,17555,8948,17163,21060,13750,17337,14991,13613,15913,14673,14743,13560,14348,17103,13835,16305,16469,15676,17148,15516,17450,16501,21204,18631,12782,20229,9090,13690,7238,10402,7294,10034,2190,7423,353,2748,0,0,0,0,0,0,20160908
201608,일산선,정발산,121,11,2687,1266,5277,4321,9587,7086,9833,21989,8611,22199,8842,15958,11127,18448,12723,18946,15018,22544,16489,19898,19300,19161,21968,20075,24038,19856,29322,24091,20479,22408,21507,13653,18392,9151,14689,7238,6353,5600,1039,1985,1,22,0,0,0,0,20160908
201608,일산선,주엽,91,2,5313,1527,17090,4697,26603,9253,24587,16761,19455,16767,18334,16134,18098,15473,18206,15801,17154,18911,15675,16677,17736,19280,19310,20246,19488,20674,18996,23414,12010,27546,10734,18255,8571,13990,7316,13070,1582,9544,251,4001,2,209,0,0,0,0,20160908
201608,일산선,대화,190,4,7593,1609,28944,7096,65631,14945,43275,24497,30487,17695,25689,16073,23173,15744,24378,16959,22114,19027,21745,18127,23718,20286,25162,19094,27760,22821,29507,27899,16893,33910,12020,25469,9987,20029,6244,18330,2886,14455,407,5731,7,786,0,0,0,0,20160908
201608,장항선,봉명,16,0,1026,367,1731,1109,3216,4663,2526,3356,2774,3712,2753,2050,2598,2693,2977,1637,2605,2805,2290,1543,2513,2269,2809,1933,3361,1631,2316,2743,1734,2402,1214,1298,1068,1452,719,1167,344,658,132,547,0,0,0,0,0,0,20160908
