year,month,day,요일,측정소명,이산화질소농도(ppm),오존농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm),미세먼지농도(㎍/㎥),초미세먼지농도(㎍/㎥)
2023,5,25,수요일,용산구,0.0178,0.0552,0.36,0.0036,36,16
2023,5,25,수요일,은평구,0.0175,0.0386,,0.003,33,15
2023,5,25,수요일,종로구,0.0163,0.0554,0.37,0.0034,31,10
2023,5,25,수요일,중구,0.0174,0.0521,0.35,0.003,28,13
2023,5,25,수요일,중랑구,0.0149,0.054,0.31,0.0028,33,14
2023,5,25,수요일,강남대로,0.0333,0.0374,0.34,0.0027,35,14
2023,5,25,수요일,강변북로,0.0373,0.0363,0.44,0.0034,40,14
2023,5,25,수요일,공항대로,0.0254,0.0463,0.32,0.0031,36,13
2023,5,25,수요일,도산대로,0.0217,0.0435,0.48,0.0032,36,16
2023,5,25,수요일,동작대로,0.0291,0.0499,0.41,0.003,38,17
2023,5,25,수요일,시흥대로,0.0337,0.0374,0.37,0.0035,35,13
2023,5,25,수요일,신촌로,0.029,0.0364,0.45,0.0032,40,15
2023,5,25,수요일,영등포로,0.0303,0.0409,0.41,0.0031,33,15
2023,5,25,수요일,정릉로,0.032,0.0389,0.42,0.0029,36,15
2023,5,25,수요일,종로,0.0212,0.0363,0.43,0.0034,37,12
2023,5,25,수요일,천호대로,0.0264,0.0462,0.37,0.0028,39,14
2023,5,25,수요일,청계천로,0.0226,0.0409,0.39,0.0037,37,14
2023,5,25,수요일,한강대로,0.0261,0.0466,0.46,0.0033,41,17
2023,5,25,수요일,홍릉로,0.025,0.048,0.37,0.0035,36,16
2023,5,25,수요일,화랑로,0.0356,0.0366,0.43,0.003,40,17
2023,5,25,수요일,관악산,0.0054,0.0706,0.17,0.0026,27,11
2023,5,25,수요일,남산,0.0116,0.0526,0.29,0.0048,45,18
2023,5,25,수요일,북한산,0.008,0.0568,0.34,0.003,24,12
2023,5,25,수요일,세곡,0.0182,0.0478,0.38,0.0034,38,14
2023,5,25,수요일,항동,0.018,0.03,0.5,0.003,23,
2023,5,25,수요일,행주,0.0202,0.0453,0.72,0.0025,32,10
2023,5,25,수요일,마포아트센터,0.0152,0.0532,0.29,0.0031,39,13
2023,5,25,수요일,서울숲,0.0142,0.0489,0.31,0.003,50,15
2023,5,25,수요일,올림픽공원,0.0129,0.0546,0.36,0.0029,32,15
2023,5,25,수요일,자연사박물관,0.0123,0.053,,0.0033,28,10
2023,5,26,목요일,강남구,0.0176,0.0561,0.32,0.0034,32,15
2023,5,26,목요일,강동구,0.0161,0.0461,0.3,0.0026,30,13
2023,5,26,목요일,강북구,0.0102,0.059,0.32,0.0024,32,14
2023,5,26,목요일,강서구,0.013,0.0587,0.39,0.0027,35,12
2023,5,26,목요일,관악구,0.018,0.0552,0.4,0.0032,37,16
2023,5,26,목요일,광진구,0.0152,0.0428,,0.0025,25,9
2023,5,26,목요일,구로구,0.0116,0.0428,0.3,0.0025,24,8
2023,5,26,목요일,금천구,0.0147,0.0487,0.35,0.0032,30,14
2023,5,26,목요일,노원구,0.0132,0.0575,0.33,0.0028,31,14
2023,5,26,목요일,도봉구,0.0104,0.0556,,0.0033,30,13
2023,5,26,목요일,동대문구,0.0133,0.0584,0.33,0.0033,32,13
2023,5,26,목요일,동작구,0.0145,0.0565,0.28,0.0027,31,13
2023,5,26,목요일,마포구,0.0153,0.062,0.34,0.0039,31,14
2023,5,26,목요일,서대문구,0.0133,0.0577,0.36,0.0027,28,11
2023,5,26,목요일,서초구,0.0157,0.0526,0.31,0.0031,32,12
2023,5,26,목요일,성동구,0.0159,0.057,0.29,0.003,31,14
2023,5,26,목요일,성북구,0.0153,0.0541,0.37,0.0026,34,14
2023,5,26,목요일,송파구,0.0166,0.0466,0.32,0.0024,28,11
2023,5,26,목요일,양천구,0.016,0.0534,0.36,0.0034,33,15
2023,5,26,목요일,영등포구,0.0193,0.053,0.35,0.0031,30,12
2023,5,26,목요일,용산구,0.015,0.0469,0.33,0.0029,25,13
2023,5,26,목요일,은평구,0.0119,0.0574,0.41,0.0024,31,13
2023,5,26,목요일,종로구,0.0134,0.0506,0.34,0.0029,23,7
2023,5,26,목요일,중구,0.0171,0.0434,0.32,0.0026,22,9
2023,5,26,목요일,중랑구,0.0157,0.054,0.29,0.0025,30,14
2023,5,26,목요일,강남대로,0.0333,0.0361,0.37,0.0026,36,13
2023,5,26,목요일,강변북로,0.034,0.0384,0.43,0.0031,34,14
2023,5,26,목요일,공항대로,0.0269,0.0474,0.34,0.0035,38,13
2023,5,26,목요일,도산대로,0.023,0.0431,0.51,0.0031,35,15
2023,5,26,목요일,동작대로,0.0309,0.0482,0.43,0.0028,38,17
2023,5,26,목요일,시흥대로,0.0412,0.0338,0.42,0.0034,38,13
2023,5,26,목요일,신촌로,0.0275,0.0399,0.44,0.0032,37,15
2023,5,26,목요일,영등포로,0.0309,0.0422,0.44,0.0031,37,15
2023,5,26,목요일,정릉로,0.0301,0.0436,0.42,0.0028,35,14
2023,5,26,목요일,종로,0.02,0.0375,0.42,0.0033,35,12
2023,5,26,목요일,천호대로,0.0271,0.0467,0.35,0.0026,35,13
2023,5,26,목요일,청계천로,0.0215,0.0427,0.39,0.0035,35,14
2023,5,26,목요일,한강대로,0.0231,0.0511,0.46,0.0034,40,17
2023,5,26,목요일,홍릉로,0.0251,0.05,0.38,0.0034,34,16
2023,5,26,목요일,화랑로,0.0328,0.0411,0.43,0.0028,39,15
2023,5,26,목요일,관악산,0.0068,0.0671,0.23,0.0028,29,15
2023,5,26,목요일,남산,0.0102,0.0613,0.28,0.0041,28,12
2023,5,26,목요일,북한산,0.008,0.0543,0.34,0.0029,24,13
2023,5,26,목요일,세곡,0.0157,0.0504,0.36,0.0032,33,14
2023,5,26,목요일,항동,0.009,0.042,0.45,0.003,34,13
2023,5,26,목요일,행주,0.016,0.0513,0.33,0.003,34,11
2023,5,26,목요일,마포아트센터,0.0152,0.0543,0.31,0.0032,36,13
2023,5,26,목요일,서울숲,0.014,0.0505,0.33,0.0029,43,16
2023,5,26,목요일,올림픽공원,0.0149,0.0514,0.3,0.0028,30,15
2023,5,26,목요일,자연사박물관,0.0116,0.0562,0.3,0.0033,29,11
2023,5,27,금요일,강남구,0.0243,0.0225,0.4,0.003,31,16
2023,5,27,금요일,강동구,0.0186,0.0201,0.36,0.0024,32,18
2023,5,27,금요일,강북구,0.0127,0.0267,0.38,0.0021,28,14
2023,5,27,금요일,강서구,0.0204,0.02,0.51,0.0025,32,14
2023,5,27,금요일,관악구,0.024,0.0172,0.49,0.003,32,16
2023,5,27,금요일,광진구,0.0184,0.0274,,0.0024,29,16
2023,5,27,금요일,구로구,0.0211,0.0195,0.38,0.0025,31,16
2023,5,27,금요일,금천구,0.017,0.0177,0.41,0.0029,34,15
2023,5,27,금요일,노원구,0.0169,0.0253,0.41,0.0024,28,16
2023,5,27,금요일,도봉구,0.0142,0.0239,,0.003,30,17
2023,5,27,금요일,동대문구,0.0196,0.0227,0.42,0.003,31,15
2023,5,27,금요일,동작구,0.0185,0.0229,0.36,0.0024,28,15
2023,5,27,금요일,마포구,0.0206,0.0215,0.44,0.0029,27,16
2023,5,27,금요일,서대문구,0.0146,0.0294,0.53,0.0023,21,11
2023,5,27,금요일,서초구,0.023,0.0216,0.42,0.0026,26,15
2023,5,27,금요일,성동구,0.0189,0.0251,0.36,0.0026,30,17
2023,5,27,금요일,성북구,0.0233,0.0235,0.49,0.0023,36,18
2023,5,27,금요일,송파구,0.0226,0.0211,0.42,0.0024,31,16
2023,5,27,금요일,양천구,0.0228,0.0184,0.46,0.0028,30,16
2023,5,27,금요일,영등포구,0.0262,0.0179,0.45,0.0026,31,15
2023,5,27,금요일,용산구,0.0236,0.0192,0.47,0.003,30,18
2023,5,27,금요일,은평구,0.0139,0.0279,0.56,0.002,29,16
2023,5,27,금요일,종로구,0.0184,0.0245,0.42,0.0027,26,12
2023,5,27,금요일,중구,0.0243,0.0213,0.42,0.0027,23,14
2023,5,27,금요일,중랑구,0.018,0.0259,0.34,0.0022,27,16
2023,5,27,금요일,강남대로,0.0284,0.0143,0.49,0.0023,26,16
2023,5,27,금요일,강변북로,0.0244,0.0191,0.55,0.0028,26,14
2023,5,27,금요일,공항대로,0.0271,0.016,0.42,0.0025,28,13
2023,5,27,금요일,도산대로,0.0237,0.0181,0.7,0.0025,31,17
2023,5,27,금요일,동작대로,0.0283,0.0161,0.52,0.0025,30,16
2023,5,27,금요일,시흥대로,0.0434,0.0066,0.59,0.0033,35,16
2023,5,27,금요일,신촌로,0.0218,0.0176,0.42,0.0027,28,14
2023,5,27,금요일,영등포로,0.0295,0.0151,0.5,0.0026,31,16
2023,5,27,금요일,정릉로,0.025,0.0158,0.45,0.0024,32,15
2023,5,27,금요일,종로,0.0252,0.0146,0.52,0.0029,29,14
2023,5,27,금요일,천호대로,0.0263,0.0179,0.42,0.0023,30,16
2023,5,27,금요일,청계천로,0.0232,0.0183,0.45,0.0032,31,15
2023,5,27,금요일,한강대로,0.0279,0.0207,0.54,0.0029,30,18
2023,5,27,금요일,홍릉로,0.0253,0.0202,0.42,0.0029,33,19
2023,5,27,금요일,화랑로,0.0316,0.0132,0.5,0.0024,33,17
2023,5,27,금요일,관악산,0.0048,0.0466,0.3,0.0026,29,13
2023,5,27,금요일,남산,0.0152,0.033,0.25,0.0035,34,18
2023,5,27,금요일,북한산,0.0089,0.0278,0.41,0.0026,15,11
2023,5,27,금요일,세곡,0.025,0.0161,0.49,0.0029,29,16
2023,5,27,금요일,항동,0.0138,0.0188,0.65,0.003,24,16
2023,5,27,금요일,행주,0.0209,0.0209,0.25,0.0021,27,11
2023,5,27,금요일,마포아트센터,0.0201,0.0261,0.42,0.0026,29,15
2023,5,27,금요일,서울숲,0.0176,0.0222,0.55,0.0024,28,16
2023,5,27,금요일,올림픽공원,0.0186,0.0206,0.36,0.0024,27,18
2023,5,27,금요일,자연사박물관,0.0156,0.0308,0.3,0.0029,30,15
2023,5,28,토요일,강남구,0.0131,0.0168,0.28,0.0028,10,6
2023,5,28,토요일,강동구,0.0048,0.0133,0.28,0.0022,11,6
2023,5,28,토요일,강북구,0.0098,0.0175,0.34,0.002,11,5
2023,5,28,토요일,강서구,0.0104,0.019,0.35,0.0021,10,5
2023,5,28,토요일,관악구,0.0108,0.0163,0.35,0.0024,13,7
2023,5,28,토요일,광진구,0.0113,0.0229,,0.002,10,4
2023,5,28,토요일,구로구,0.0076,0.0216,0.28,0.0018,5,3
2023,5,28,토요일,금천구,0.0086,0.021,0.33,0.0026,14,6
2023,5,28,토요일,노원구,0.0098,0.0175,0.33,0.002,8,5
2023,5,28,토요일,도봉구,0.0078,0.0176,,0.0029,8,4
2023,5,28,토요일,동대문구,0.0109,0.0165,0.32,0.0027,10,5
2023,5,28,토요일,동작구,0.0097,0.0204,0.26,0.0021,11,5
2023,5,28,토요일,마포구,0.0118,0.016,0.33,0.0022,9,5
2023,5,28,토요일,서대문구,0.0086,0.0266,,0.0019,6,3
2023,5,28,토요일,서초구,0.0113,0.0214,0.32,0.0025,7,4
2023,5,28,토요일,성동구,0.0125,0.0169,0.27,0.0022,11,5
2023,5,28,토요일,성북구,0.0117,0.0229,0.32,0.0019,9,4
2023,5,28,토요일,송파구,0.0084,0.0188,0.34,0.002,18,9
2023,5,28,토요일,양천구,0.0106,0.0149,0.33,0.0024,10,5
2023,5,28,토요일,영등포구,0.0117,0.017,0.31,0.0021,10,3
2023,5,28,토요일,용산구,0.0102,0.0175,0.33,0.0026,12,8
2023,5,28,토요일,은평구,0.0085,0.0221,,0.002,9,5
2023,5,28,토요일,종로구,0.0104,0.0193,0.35,0.0025,10,4
2023,5,28,토요일,중구,0.0155,0.0152,0.32,0.0023,6,4
2023,5,28,토요일,중랑구,0.0144,0.0161,0.29,0.0019,10,4
2023,5,28,토요일,강남대로,0.0152,0.0171,0.33,0.0017,7,5
2023,5,28,토요일,강변북로,0.0188,0.0149,0.5,0.0024,11,4
2023,5,28,토요일,공항대로,0.0156,0.0163,0.3,0.0022,8,5
2023,5,28,토요일,도산대로,0.0138,0.0158,0.61,0.0024,8,5
2023,5,28,토요일,동작대로,0.0173,0.0151,0.41,0.0022,12,7
2023,5,28,토요일,시흥대로,0.0216,0.0107,0.36,0.0024,12,6
2023,5,28,토요일,신촌로,0.016,0.0115,0.41,0.0025,12,6
2023,5,28,토요일,영등포로,0.0207,0.0107,0.43,0.0023,12,7
2023,5,28,토요일,정릉로,0.0173,0.0128,0.4,0.0021,14,5
2023,5,28,토요일,종로,0.0151,0.0138,0.4,0.0026,10,5
2023,5,28,토요일,천호대로,0.0169,0.0119,0.35,0.002,10,5
2023,5,28,토요일,청계천로,0.0141,0.0143,0.33,0.0029,13,6
2023,5,28,토요일,한강대로,0.0159,0.0201,0.46,0.0028,11,8
2023,5,28,토요일,홍릉로,0.0155,0.013,0.34,0.0026,11,8
2023,5,28,토요일,화랑로,0.0177,0.0133,0.34,0.0021,11,6
2023,5,28,토요일,관악산,0.0035,0.0358,0.21,0.0019,5,3
2023,5,28,토요일,남산,0.0055,0.0313,0.16,0.0031,5,2
2023,5,28,토요일,북한산,0.0054,0.0227,0.34,0.0024,5,2
2023,5,28,토요일,세곡,0.0083,0.0209,0.41,0.0026,10,5
2023,5,28,토요일,항동,0.009,0.018,0.7,0.003,20,
2023,5,28,토요일,행주,0.0118,0.0221,0.08,0.0019,12,4
2023,5,28,토요일,마포아트센터,0.0104,0.0252,0.29,0.0022,9,4
2023,5,28,토요일,서울숲,0.0103,0.0183,,0.002,10,4
2023,5,28,토요일,올림픽공원,0.0108,0.0178,0.26,0.0022,11,5
2023,5,28,토요일,자연사박물관,0.0063,0.0301,0.27,0.0023,10,4
2023,5,29,일요일,강남구,0.0151,0.0204,0.32,0.0029,12,6
2023,5,29,일요일,강동구,,0.0137,0.31,0.0023,11,5
2023,5,29,일요일,강북구,0.0078,0.0207,0.34,0.0021,15,6
2023,5,29,일요일,강서구,0.0157,0.0288,0.45,0.0026,16,7
2023,5,29,일요일,관악구,0.0163,0.0209,0.42,0.0025,16,7
2023,5,29,일요일,광진구,0.0134,0.0114,0.4,0.002,7,2
2023,5,29,일요일,구로구,0.0123,0.0244,0.34,0.0019,9,5
2023,5,29,일요일,금천구,0.0129,0.0156,0.39,0.0026,16,6
2023,5,29,일요일,노원구,0.0109,0.0076,0.3,0.0021,7,2
2023,5,29,일요일,도봉구,0.008,0.0243,,0.0023,13,6
2023,5,29,일요일,동대문구,0.0128,0.0237,0.37,0.0028,14,6
2023,5,29,일요일,동작구,0.0133,0.0219,0.31,0.0022,10,4
2023,5,29,일요일,마포구,0.0167,0.0241,0.39,0.0026,14,7
2023,5,29,일요일,서대문구,0.0119,0.0295,,0.0013,12,5
2023,5,29,일요일,서초구,0.015,0.0239,0.38,0.0026,13,5
2023,5,29,일요일,성동구,0.0147,0.0222,0.32,0.0025,13,7
2023,5,29,일요일,성북구,0.0144,0.0263,0.38,0.002,16,8
2023,5,29,일요일,송파구,0.0163,0.0077,0.38,0.0021,8,4
2023,5,29,일요일,양천구,0.0184,0.0079,0.42,0.0024,12,5
2023,5,29,일요일,영등포구,0.0169,0.022,0.37,0.0024,12,3
2023,5,29,일요일,용산구,0.0143,0.0235,0.39,0.0028,15,10
2023,5,29,일요일,은평구,0.0094,0.0084,,0.002,8,2
2023,5,29,일요일,종로구,0.013,0.0114,0.38,0.0025,4,1
2023,5,29,일요일,중구,0.0184,0.0194,0.37,0.0025,11,6
2023,5,29,일요일,중랑구,0.0149,0.021,0.3,0.002,12,6
2023,5,29,일요일,강남대로,0.0195,0.0147,0.36,0.0016,13,6
2023,5,29,일요일,강변북로,0.0236,0.015,0.58,0.0022,14,6
2023,5,29,일요일,공항대로,0.0232,0.0221,0.38,0.0026,18,9
2023,5,29,일요일,도산대로,0.016,0.0179,0.69,0.0023,14,7
2023,5,29,일요일,동작대로,0.0229,0.0179,0.49,0.0022,17,9
2023,5,29,일요일,시흥대로,0.0329,0.0118,0.52,0.0029,23,10
2023,5,29,일요일,신촌로,0.0202,0.0142,0.46,0.0026,17,9
2023,5,29,일요일,영등포로,0.0224,0.0163,0.45,0.0024,17,11
2023,5,29,일요일,정릉로,0.0199,0.0186,0.45,0.0022,18,8
2023,5,29,일요일,종로,0.0192,0.0157,0.49,0.003,16,8
2023,5,29,일요일,천호대로,0.0206,0.0136,0.41,0.0022,16,6
2023,5,29,일요일,청계천로,0.0183,0.0166,0.45,0.0066,16,9
2023,5,29,일요일,한강대로,0.0181,0.0237,0.49,0.0029,23,13
2023,5,29,일요일,홍릉로,0.0194,0.0202,0.39,0.0029,17,10
2023,5,29,일요일,화랑로,0.0225,0.018,0.42,0.0024,18,9
2023,5,29,일요일,관악산,0.004,0.039,0.25,0.0019,14,5
2023,5,29,일요일,남산,0.0092,0.029,0.27,0.0031,8,4
2023,5,29,일요일,북한산,0.0043,0.0159,0.32,0.0024,4,2
2023,5,29,일요일,세곡,0.0123,0.0162,0.49,0.0026,13,4
2023,5,29,일요일,항동,0.0087,0.019,0.7,0.0028,7,6
2023,5,29,일요일,행주,0.0135,0.0194,,0.002,13,6
2023,5,29,일요일,마포아트센터,0.0159,0.0265,0.35,0.0022,17,7
2023,5,29,일요일,서울숲,0.012,0.0187,0.47,0.0021,14,5
2023,5,29,일요일,올림픽공원,0.0101,0.0173,0.24,0.0022,11,5
2023,5,29,일요일,자연사박물관,0.0118,0.0289,0.37,0.0024,14,4
2023,5,30,월요일,강남구,0.0187,0.0285,0.37,0.003,33,18
2023,5,30,월요일,강동구,,0.0146,0.37,0.0025,34,15
2023,5,30,월요일,강북구,0.0086,0.0287,0.36,0.0022,35,18
2023,5,30,월요일,강서구,0.0181,0.0311,0.5,0.0031,38,19
2023,5,30,월요일,관악구,0.0176,0.0294,0.44,0.0029,36,17
2023,5,30,월요일,광진구,0.0148,0.0301,0.4,0.0024,34,15
2023,5,30,월요일,구로구,0.015,0.0274,0.38,0.002,32,20
2023,5,30,월요일,금천구,0.0119,0.0232,0.41,0.0029,37,18
2023,5,30,월요일,노원구,0.0126,0.0271,0.38,0.0026,31,16
2023,5,30,월요일,도봉구,0.0128,0.029,,0.0021,31,18
2023,5,30,월요일,동대문구,0.0136,0.0324,0.4,0.0031,37,18
2023,5,30,월요일,동작구,0.0144,0.0214,0.38,0.0026,38,22
2023,5,30,월요일,마포구,0.016,0.0348,0.41,0.0029,31,19
2023,5,30,월요일,서대문구,0.0129,0.0247,,0.0017,30,19
2023,5,30,월요일,서초구,0.0216,0.0134,0.5,0.0027,37,25
2023,5,30,월요일,성동구,0.0156,0.0299,0.35,0.003,39,22
2023,5,30,월요일,성북구,0.0153,0.0312,0.41,0.0019,36,20
2023,5,30,월요일,송파구,0.0216,0.0204,0.4,0.0023,38,18
2023,5,30,월요일,양천구,0.018,0.0244,0.47,0.0028,38,22
2023,5,30,월요일,영등포구,0.0254,0.0268,0.46,0.0027,45,23
2023,5,30,월요일,용산구,0.0255,0.0153,0.55,0.0032,45,32
2023,5,30,월요일,은평구,0.0085,0.0229,,0.002,31,20
2023,5,30,월요일,종로구,0.0142,0.0324,0.43,0.0029,31,14
2023,5,30,월요일,중구,0.0197,0.0268,0.41,0.0027,29,18
2023,5,30,월요일,중랑구,0.0154,0.0281,0.35,0.0023,35,17
2023,5,30,월요일,강남대로,0.0242,0.0153,0.38,0.0017,36,19
2023,5,30,월요일,강변북로,0.0187,0.0245,0.56,0.0026,33,20
2023,5,30,월요일,공항대로,0.0276,0.0231,0.45,0.0029,38,18
2023,5,30,월요일,도산대로,0.0188,0.0235,0.69,0.0023,39,21
2023,5,30,월요일,동작대로,0.028,0.022,0.5,0.0025,36,18
2023,5,30,월요일,시흥대로,0.0441,0.0111,0.59,0.0034,50,25
2023,5,30,월요일,신촌로,0.0197,0.0224,0.44,0.0028,39,18
2023,5,30,월요일,영등포로,0.0264,0.0224,0.5,0.0027,49,29
2023,5,30,월요일,정릉로,0.0226,0.0227,0.47,0.0025,39,19
2023,5,30,월요일,종로,0.022,0.0176,0.53,0.0034,40,21
2023,5,30,월요일,천호대로,0.0222,0.0203,0.42,0.0024,32,15
2023,5,30,월요일,청계천로,0.02,0.0213,0.49,0.006,43,22
2023,5,30,월요일,한강대로,0.0227,0.0273,0.55,0.0031,45,26
2023,5,30,월요일,홍릉로,0.0198,0.0286,0.4,0.0031,39,23
2023,5,30,월요일,화랑로,0.0277,0.0184,0.48,0.0026,39,18
2023,5,30,월요일,관악산,0.006,0.0414,0.28,0.0019,29,16
2023,5,30,월요일,남산,0.0119,0.0294,0.38,0.0035,35,26
2023,5,30,월요일,북한산,0.0051,0.0265,0.34,0.0024,27,16
2023,5,30,월요일,세곡,0.0138,0.0171,0.51,0.0027,34,16
2023,5,30,월요일,항동,0.0106,0.0099,0.87,0.0029,35,30
2023,5,30,월요일,행주,0.017,0.0264,0.67,0.002,31,15
2023,5,30,월요일,마포아트센터,0.0155,0.0337,0.35,0.0022,42,23
2023,5,30,월요일,서울숲,0.0146,0.0165,0.65,0.0021,38,25
2023,5,30,월요일,올림픽공원,0.0107,0.025,0.37,0.0021,30,16
2023,5,30,월요일,자연사박물관,0.0112,0.0355,,0.0024,33,15
2023,5,31,화요일,강남구,0.0176,0.0442,0.32,0.003,27,14
2023,5,31,화요일,강동구,0.0124,0.0375,0.3,0.0025,29,13
2023,5,31,화요일,강북구,0.0099,0.0482,0.33,0.0022,30,15
2023,5,31,화요일,강서구,0.0136,0.0473,0.37,0.003,27,12
2023,5,31,화요일,관악구,0.0149,0.0297,0.36,0.0026,32,13
2023,5,31,화요일,광진구,0.0161,0.0461,0.3,0.0024,28,12
2023,5,31,화요일,구로구,0.0098,0.0399,0.32,0.0022,23,11
2023,5,31,화요일,금천구,0.0122,0.0385,0.31,0.0028,24,13
2023,5,31,화요일,노원구,0.0083,0.0346,0.3,0.0025,27,13
2023,5,31,화요일,도봉구,0.009,0.0325,,0.002,25,13
2023,5,31,화요일,동대문구,0.0124,0.0477,0.34,0.0031,32,13
2023,5,31,화요일,동작구,0.0124,0.0472,0.28,0.0026,26,13
2023,5,31,화요일,마포구,0.0135,0.0509,0.34,0.003,26,14
2023,5,31,화요일,서대문구,0.0127,0.0481,0.47,0.0017,24,10
2023,5,31,화요일,서초구,0.0132,0.044,0.32,0.0028,26,10
2023,5,31,화요일,성동구,0.0146,0.0459,0.3,0.0026,27,14
2023,5,31,화요일,성북구,0.0156,0.0455,0.33,0.002,30,13
2023,5,31,화요일,송파구,0.0246,0.0347,0.33,0.0026,29,13
2023,5,31,화요일,양천구,0.0141,0.0428,0.36,0.0028,27,14
2023,5,31,화요일,영등포구,0.0171,0.0425,0.34,0.0028,27,10
2023,5,31,화요일,용산구,0.0157,0.0461,0.37,0.003,29,16
2023,5,31,화요일,은평구,0.0113,0.0472,0.51,0.0018,25,13
2023,5,31,화요일,종로구,0.0134,0.0461,0.37,0.0028,25,10
2023,5,31,화요일,중구,0.0181,0.0405,0.35,0.0026,22,13
2023,5,31,화요일,중랑구,0.014,0.0457,0.29,0.0022,31,14
2023,5,31,화요일,강남대로,0.026,0.0305,0.29,0.0023,28,14
2023,5,31,화요일,강변북로,0.0321,0.0293,0.5,0.003,26,12
2023,5,31,화요일,공항대로,0.0216,0.039,0.33,0.0028,28,12
2023,5,31,화요일,도산대로,0.0186,0.0349,0.5,0.0026,26,13
2023,5,31,화요일,동작대로,0.0248,0.039,0.42,0.0026,31,15
2023,5,31,화요일,시흥대로,0.0326,0.0271,0.41,0.0031,31,14
2023,5,31,화요일,신촌로,0.0234,0.0325,0.41,0.0028,33,14
2023,5,31,화요일,영등포로,0.0281,0.0317,0.44,0.0027,28,14
2023,5,31,화요일,정릉로,0.026,0.0367,0.42,0.0025,30,14
2023,5,31,화요일,종로,0.0236,0.0319,0.48,0.0036,30,13
2023,5,31,화요일,천호대로,0.021,0.0399,0.35,0.0024,27,13
2023,5,31,화요일,청계천로,0.0202,0.0354,0.42,0.0041,33,16
2023,5,31,화요일,한강대로,0.0212,0.0401,0.46,0.0031,35,16
2023,5,31,화요일,홍릉로,0.0212,0.0396,0.37,0.003,30,15
2023,5,31,화요일,화랑로,0.0264,0.0358,0.38,0.0025,34,15
2023,5,31,화요일,관악산,0.0042,0.0445,0.17,0.002,18,9
2023,5,31,화요일,남산,0.0103,0.0493,0.37,0.0034,24,10
2023,5,31,화요일,북한산,0.0078,0.045,0.3,0.0025,22,13
2023,5,31,화요일,세곡,0.0159,0.0212,0.46,0.0028,27,9
2023,5,31,화요일,항동,0.0087,0.0439,0.49,0.003,22,13
2023,5,31,화요일,행주,0.0164,0.0294,0.66,0.002,27,8
2023,5,31,화요일,마포아트센터,0.0147,0.045,0.27,0.0026,31,13
2023,5,31,화요일,서울숲,0.0122,0.0266,0.44,0.0022,25,13
2023,5,31,화요일,올림픽공원,0.0107,0.0449,0.26,0.0023,23,14
2023,5,31,화요일,자연사박물관,0.0106,0.0432,0.24,0.0027,25,11
2023,6,1,일요일,강남구,0.0243,0.0472,0.42,0.003,40,23
2023,6,1,일요일,강동구,0.0195,0.0375,0.39,0.0027,40,22
2023,6,1,일요일,강북구,0.0088,0.0526,0.36,0.0022,36,21
2023,6,1,일요일,강서구,0.0181,0.0488,0.43,0.0035,41,21
2023,6,1,일요일,관악구,0.024,0.0447,0.47,0.0033,43,22
2023,6,1,일요일,광진구,0.0214,0.0456,0.41,0.0026,39,22
2023,6,1,일요일,구로구,0.017,0.0381,0.38,0.0026,41,22
2023,6,1,일요일,금천구,0.0186,0.0413,0.43,0.0035,38,24
2023,6,1,일요일,노원구,0.0131,0.0474,0.37,0.0026,34,20
2023,6,1,일요일,도봉구,0.0109,0.0518,0.47,0.0025,32,19
2023,6,1,일요일,동대문구,0.0157,0.0522,0.4,0.0033,37,21
2023,6,1,일요일,동작구,0.0185,0.0471,0.38,0.0029,36,22
2023,6,1,일요일,마포구,0.0203,0.0503,0.41,0.0035,35,22
2023,6,1,일요일,서대문구,0.0157,0.0495,0.55,0.0017,33,18
2023,6,1,일요일,서초구,0.0266,0.0414,0.4,0.0029,42,23
2023,6,1,일요일,성동구,0.0239,0.0447,0.4,0.0033,39,24
2023,6,1,일요일,성북구,0.0164,0.0491,0.42,0.0021,37,20
2023,6,1,일요일,송파구,0.0279,0.0422,0.46,0.0027,45,27
2023,6,1,일요일,양천구,0.019,0.0441,0.44,0.0032,39,23
2023,6,1,일요일,영등포구,0.0249,0.033,0.43,0.0031,37,19
2023,6,1,일요일,용산구,0.0216,0.0488,0.45,0.0032,41,24
2023,6,1,일요일,은평구,0.0111,0.0496,0.61,0.0018,34,20
2023,6,1,일요일,종로구,0.0167,0.05,0.43,0.0029,33,17
2023,6,1,일요일,중구,0.0173,0.0467,0.39,0.0026,30,19
2023,6,1,일요일,중랑구,0.0197,0.0445,0.38,0.0024,34,21
2023,6,1,일요일,강남대로,0.0352,0.0276,0.43,0.0029,42,24
2023,6,1,일요일,강변북로,0.0444,0.0258,0.65,0.0028,45,24
2023,6,1,일요일,공항대로,0.0315,0.0369,0.42,0.0031,42,22
2023,6,1,일요일,도산대로,0.0267,0.036,0.64,0.0027,45,26
2023,6,1,일요일,동작대로,0.0357,0.0348,0.53,0.0028,43,25
2023,6,1,일요일,시흥대로,0.0386,0.0296,0.49,0.0038,46,25
2023,6,1,일요일,신촌로,0.0343,0.03,0.55,0.0031,50,22
2023,6,1,일요일,영등포로,0.0309,0.0362,0.49,0.0031,41,22
2023,6,1,일요일,정릉로,0.0306,0.0405,0.48,0.0026,38,20
2023,6,1,일요일,종로,0.0187,0.0377,0.46,0.0035,34,18
2023,6,1,일요일,천호대로,0.0339,0.0364,0.49,0.0027,40,21
